fish_name,scientific_name,family,genus,gear,fisher_ID,date,month,year,village,time_decimal,total_weight,number_fish,total_sold,total_consumed
tohonandrongo,Synodus sp.,NA,Synodus,1,13,9/26/2016,9,2016,2,3.5,0.595,4,0.595,0
tohonandrongo,Synodus sp.,NA,Synodus,1,17,6/21/2016,6,2016,4,4.5,1.155,4,0,1.155
tohonandrongo,Synodus sp.,NA,Synodus,1,6,7/28/2017,7,2017,2,3.83,0.275,6,0.275,0
tohonandrongo,Synodus sp.,NA,Synodus,1,13,11/13/2016,11,2016,3,3.4,0.115,2,0,0.115
tohonandrongo,Synodus sp.,NA,Synodus,1,16,9/25/2017,9,2017,2,6.55,1.6,6,1.6,0
tohonandrongo,Synodus sp.,NA,Synodus,1,8,4/30/2017,4,2017,2,4.08,5.835,29,5.835,0
tohonandrongo,Synodus sp.,NA,Synodus,1,36,4/28/2016,4,2016,1,4.77,6.464485664,49,6.464485664,0
tohonandrongo,Synodus sp.,NA,Synodus,1,13,6/29/2016,6,2016,2,4.75,0.585,2,0.585,0
tohonandrongo,Synodus sp.,NA,Synodus,8,16,11/26/2016,11,2016,2,7.25,0.285,2,0,0.285
tohonandrongo,Synodus sp.,NA,Synodus,1,9,6/11/2016,6,2016,3,1.7,0.245,4,0,0.245
tohonandrongo,Synodus sp.,NA,Synodus,1,27,4/23/2016,4,2016,1,2.67,2.110852462,16,2.110852462,0
tohonandrongo,Synodus sp.,NA,Synodus,1,6,3/14/2016,3,2016,2,5.5,0.5,5,0.5,0
tohonandrongo,Synodus sp.,NA,Synodus,1,9,10/27/2016,10,2016,2,3.15,0.18,2,0.18,0
tohonandrongo,Synodus sp.,NA,Synodus,1,6,2/24/2017,2,2017,2,2.88,0.19,4,0.15,0.04
tohonandrongo,Synodus sp.,NA,Synodus,1,9,5/20/2017,5,2017,2,3.17,1.12,12,1.12,0
tohonandrongo,Synodus sp.,NA,Synodus,1,3,4/23/2016,4,2016,3,2.7,1.508,26,0.916,0.592
tohonandrongo,Synodus sp.,NA,Synodus,1,10,8/7/2016,8,2016,3,3.55,0.275,3,0,0.275
tohonandrongo,Synodus sp.,NA,Synodus,1,23,10/31/2017,10,2017,2,3.75,0.04,1,0,0.04
tohonandrongo,Synodus sp.,NA,Synodus,1,16,2/24/2017,2,2017,2,3.8,0.07,1,0,0.07
tohonandrongo,Synodus sp.,NA,Synodus,1,13,7/16/2016,7,2016,2,2.83,1.47,17,1.47,0
tohonandrongo,Synodus sp.,NA,Synodus,1,9,6/15/2016,6,2016,2,3.92,0.605,5,0.605,0
tohonandrongo,Synodus sp.,NA,Synodus,1,2,6/11/2016,6,2016,3,2.12,0.026,1,0,0.026
tohonandrongo,Synodus sp.,NA,Synodus,1,8,7/28/2017,7,2017,2,3.83,0.875,4,0.875,0
tohonandrongo,Synodus sp.,NA,Synodus,1,25,11/13/2016,11,2016,3,2.33,0.065,1,0,0.065
tohonandrongo,Synodus sp.,NA,Synodus,1,11,7/10/2016,7,2016,3,3.5,0.02,1,0.02,0
tohonandrongo,Synodus sp.,NA,Synodus,8,10,7/22/2016,7,2016,3,5.82,0.085,1,0.085,0
tohonandrongo,Synodus sp.,NA,Synodus,1,24,11/13/2016,11,2016,3,2.32,0.035,1,0.035,0
tohonandrongo,Synodus sp.,NA,Synodus,1,13,5/12/2016,5,2016,2,3.83,0.0415,5,0.0415,0
tohonandrongo,Synodus sp.,NA,Synodus,1,8,3/26/2016,3,2016,2,3.42,0.395,3,0.395,0
tohonandrongo,Synodus sp.,NA,Synodus,1,6,6/29/2016,6,2016,2,5.97,0.415,3,0,0.415
tohonandrongo,Synodus sp.,NA,Synodus,1,5,10/18/2016,10,2016,2,3.33,0.25,2,0.25,0
tohonandrongo,Synodus sp.,NA,Synodus,1,13,6/15/2016,6,2016,2,5.75,1.355,5,1.355,0
tohonandrongo,Synodus sp.,NA,Synodus,1,34,8/23/2016,8,2016,1,7,2.638565577,20,2.638565577,0
tohonandrongo,Synodus sp.,NA,Synodus,1,10,4/26/2016,4,2016,2,4.33,2.385,15,1.885,0.5
tohonandrongo,Synodus sp.,NA,Synodus,1,8,3/29/2017,3,2017,2,3.5,0.52,5,0.52,0
tohonandrongo,Synodus sp.,NA,Synodus,8,14,7/22/2016,7,2016,3,3.85,0.365,3,0.365,0
tohonandrongo,Synodus sp.,NA,Synodus,1,13,4/26/2016,4,2016,2,5.5,0.1,2,0.1,0
tohonandrongo,Synodus sp.,NA,Synodus,1,23,11/13/2016,11,2016,3,2.2,0.06,1,0,0.06
tohonandrongo,Synodus sp.,NA,Synodus,1,5,4/22/2017,4,2017,2,3.17,0.585,2,0.585,0
tohonandrongo,Synodus sp.,NA,Synodus,1,9,8/22/2016,8,2016,2,3.42,1.295,4,1.295,0
tohonandrongo,Synodus sp.,NA,Synodus,8,9,7/22/2016,7,2016,3,5.47,0.215,1,0,0.215
tohonandrongo,Synodus sp.,NA,Synodus,1,6,6/29/2016,6,2016,2,5.97,1.1,9,1.1,0
tohonandrongo,Synodus sp.,NA,Synodus,1,6,3/22/2016,3,2016,2,4.08,1.18,7,1.18,0
tohonandrongo,Synodus sp.,NA,Synodus,1,28,4/28/2016,4,2016,1,3.67,0.659641394,5,0.659641394,0
tohonandrongo,Synodus sp.,NA,Synodus,1,5,4/26/2016,4,2016,2,4.33,0.22,2,0,0.22
tohonandrongo,Synodus sp.,NA,Synodus,1,8,4/1/2017,4,2017,2,4.17,0.38,2,0,0.38
tohonandrongo,Synodus sp.,NA,Synodus,1,30,11/10/2016,11,2016,4,3.33,3.056,34,3.056,0
tohonandrongo,Synodus sp.,NA,Synodus,1,13,5/8/2016,5,2016,2,4.5,5.73,19,5.73,0
tohonandrongo,Synodus sp.,NA,Synodus,1,6,3/29/2017,3,2017,2,5.08,0.385,5,0.385,0
tohonandrongo,Synodus sp.,NA,Synodus,1,5,5/30/2016,5,2016,2,4.07,0.23,2,0,0.23
tohonandrongo,Synodus sp.,NA,Synodus,1,6,8/19/2017,8,2017,2,3.75,0.04,1,0.04,0
tohonandrongo,Synodus sp.,NA,Synodus,1,16,8/5/2016,8,2016,2,4.4,0.455,2,0.455,0
tohonandrongo,Synodus sp.,NA,Synodus,1,13,6/20/2016,6,2016,2,5.17,2.055,10,2.055,0
tohonandrongo,Synodus sp.,NA,Synodus,1,8,12/9/2016,12,2016,2,3.5,0.27,1,0,0.27
tohonandrongo,Synodus sp.,NA,Synodus,1,6,4/28/2016,4,2016,1,4.68,3.166278693,24,3.166278693,0
tohonandrongo,Synodus sp.,NA,Synodus,1,6,2/23/2017,2,2017,2,3.4,0.2,3,0.16,0.04
tohonandrongo,Synodus sp.,NA,Synodus,1,7,8/23/2016,8,2016,1,5.68,0.115,1,0.115,0
tohonandrongo,Synodus sp.,NA,Synodus,1,24,10/26/2016,10,2016,2,3.42,0.035,1,0.035,0
tohonandrongo,Synodus sp.,NA,Synodus,1,8,10/23/2016,10,2016,2,4.75,0.1,3,0.1,0
tohonandrongo,Synodus sp.,NA,Synodus,1,3,6/11/2016,6,2016,3,2.63,0.523,5,0,0.523
tohonandrongo,Synodus sp.,NA,Synodus,1,10,3/25/2017,3,2017,3,2.57,0.035,1,0,0.035
tohonandrongo,Synodus sp.,NA,Synodus,1,8,3/22/2016,3,2016,2,3,0.385,1,0,0.385
tohonandrongo,Synodus sp.,NA,Synodus,1,17,7/22/2016,7,2016,2,3.75,1.79,8,1.79,0
tohonandrongo,Synodus sp.,NA,Synodus,1,9,5/8/2016,5,2016,2,3.33,4.285,20,4.285,0
tohonandrongo,Synodus sp.,NA,Synodus,1,30,2/26/2016,2,2016,1,6.42,0.659641394,5,0.659641394,0
tohonandrongo,Synodus sp.,NA,Synodus,1,8,12/23/2016,12,2016,2,4.83,0.131928279,1,0.131928279,0
tohonandrongo,Synodus sp.,NA,Synodus,1,17,10/26/2016,10,2016,2,4.8,2.27,23,2.27,0
tohonandrongo,Synodus sp.,NA,Synodus,1,5,1/31/2017,1,2017,3,3.33,0.54,7,0,0.54
tohonandrongo,Synodus sp.,NA,Synodus,1,15,4/23/2017,4,2017,3,1.6,0.15,1,0,0.15
tohonandrongo,Synodus sp.,NA,Synodus,1,23,6/19/2016,6,2016,4,2.83,0.225,3,0.225,0
tohonandrongo,Synodus sp.,NA,Synodus,1,8,9/21/2016,9,2016,2,6.42,0.08,1,0.08,0
tohonandrongo,Synodus sp.,NA,Synodus,1,29,3/18/2016,3,2016,1,3.17,0.08,1,0,0.08
tohonandrongo,Synodus sp.,NA,Synodus,1,27,8/6/2016,8,2016,1,3.55,0.095,1,0,0.095
tohonandrongo,Synodus sp.,NA,Synodus,1,17,9/22/2016,9,2016,2,3.75,0.265,4,0.265,0
tohonandrongo,Synodus sp.,NA,Synodus,1,23,7/11/2017,7,2017,2,4,0.35,3,0,0.35
tohonandrongo,Synodus sp.,NA,Synodus,1,13,10/16/2016,10,2016,3,2.5,0.13,1,0,0.13
tohonandrongo,Synodus sp.,NA,Synodus,1,5,7/28/2017,7,2017,2,3.25,0.055,1,0.055,0
tohonandrongo,Synodus sp.,NA,Synodus,1,6,4/18/2016,4,2016,2,4.33,0.255,1,0,0.255
tohonandrongo,Synodus sp.,NA,Synodus,1,6,4/22/2016,4,2016,2,5.5,0.185,1,0,0.185
tohonandrongo,Synodus sp.,NA,Synodus,1,6,6/15/2016,6,2016,2,4.72,0.67,6,0.67,0
tohonandrongo,Synodus sp.,NA,Synodus,1,9,4/10/2016,4,2016,2,3.33,0.205,1,0,0.205
tohonandrongo,Synodus sp.,NA,Synodus,1,6,10/17/2016,10,2016,2,3.67,0.14,1,0.14,0
tohonandrongo,Synodus sp.,NA,Synodus,1,15,9/26/2016,9,2016,2,4.08,0.36,5,0.36,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,5,4/26/2016,4,2016,2,4.33,0.44,5,0.44,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,5,5/30/2016,5,2016,2,4.07,0.175,3,0,0.175
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,6,6/29/2016,6,2016,2,5.97,0.28,2,0.28,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,47,6/16/2016,6,2016,1,4.75,0.652668129,5,0.652668129,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,2,3,4/13/2017,4,2017,2,3.83,0.225,2,0,0.225
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,17,7/23/2016,7,2016,5,3.5,0.208,2,0.208,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,32,3/18/2016,3,2016,1,5.25,0.261067251,2,0.261067251,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,9,5/20/2017,5,2017,2,3.17,0.15,2,0,0.15
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,8,9/23/2016,9,2016,5,3.83,0.996,10,0.881,0.115
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,19,7/23/2016,7,2016,5,3.17,0.195,1,0.195,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,14,9/23/2016,9,2016,1,6.5,2.610672515,20,2.610672515,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,30,5/29/2016,5,2016,1,4.3,0.652668129,5,0.652668129,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,9,5/8/2016,5,2016,2,3.33,0.095,1,0,0.095
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,19,8/22/2016,8,2016,2,2.4,0.48,1,0,0.48
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,6,6/29/2016,6,2016,2,5.97,0.58,5,0.58,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,9,1/28/2017,1,2017,2,3.17,0.095,1,0,0.095
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,21,8/23/2016,8,2016,5,4.5,0.403,5,0.403,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,30,3/12/2016,3,2016,1,4.27,0.261067251,2,0.261067251,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,13,2/9/2017,2,2017,2,4.02,0.3,3,0,0.3
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,6,8/5/2016,8,2016,2,4.33,0.29,3,0.29,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,47,4/28/2016,4,2016,1,4.25,0.652668129,5,0.652668129,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,6,2/23/2017,2,2017,2,3.4,0.08,1,0,0.08
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,5,7/28/2017,7,2017,2,3.25,0.075,2,0.075,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,8,12/23/2016,12,2016,2,4.83,0.130533626,1,0.130533626,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,18,8/9/2016,8,2016,2,5.58,0.075,2,0,0.075
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,17,7/22/2016,7,2016,2,3.75,0.45,5,0.45,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,6,4/18/2016,4,2016,2,4.33,0.17,2,0,0.17
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,3,10/26/2016,10,2016,1,3.33,0.24,2,0,0.24
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,4,3/18/2016,3,2016,1,3.42,0.125,1,0.125,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,6,2/24/2017,2,2017,2,2.88,0.22,3,0,0.22
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,12,4/23/2016,4,2016,1,2.75,0.04,1,0,0.04
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,14,4/23/2016,4,2016,1,6.8,0.652668129,5,0.652668129,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,36,4/28/2016,4,2016,1,4.77,1.566403509,12,1.566403509,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,14,10/30/2016,10,2016,5,2.17,1.17,13,1.17,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,49,2/9/2016,2,2016,1,6.5,0.391600877,3,0.391600877,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,14,5/14/2016,5,2016,1,4.08,0.09,1,0,0.09
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,1,3/29/2016,3,2016,5,1,4.503,57,3.963,0.54
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,36,3/22/2016,3,2016,1,4,0.12,1,0,0.12
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,49,4/28/2016,4,2016,1,5.98,10.05108918,77,10.05108918,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,6,3/14/2016,3,2016,2,5.5,1.08,1,0,1.08
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,8,1/28/2017,1,2017,2,4.58,0.195,4,0,0.195
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,14,6/29/2016,6,2016,2,4.75,0.105,1,0,0.105
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,23,3/12/2016,3,2016,1,4.75,0.261067251,2,0.261067251,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,1,10/23/2016,10,2016,5,4.5,1.275,17,0.855,0.42
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,16,8/22/2016,8,2016,2,6.55,0.085,1,0.085,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,27,5/29/2016,5,2016,1,2.9,0.522134503,4,0.522134503,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,24,10/26/2016,10,2016,2,3.42,0.045,1,0.045,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,13,6/29/2016,6,2016,2,4.75,0.075,1,0,0.075
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,9,3/12/2016,3,2016,1,6.27,0.522134503,4,0.522134503,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,5,10/27/2016,10,2016,2,1.83,0.16,1,0.16,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,2,3/22/2016,3,2016,1,3.12,0.21,2,0,0.21
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,29,10/9/2016,10,2016,1,5.13,0.02,1,0,0.02
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,10,4/26/2016,4,2016,2,4.33,0.195,3,0,0.195
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,6,9/24/2017,9,2017,2,6.58,0.29,3,0.29,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,11,10/23/2016,10,2016,2,1.67,0.12,1,0,0.12
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,16,5/8/2016,5,2016,2,4.5,1.566403509,12,1.566403509,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,6,3/14/2016,3,2016,2,5.5,0.105,1,0.105,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,15,7/22/2016,7,2016,2,3.22,0.245,3,0,0.245
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,6,5/27/2017,5,2017,2,4,0.12,1,0.12,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,22,7/26/2016,7,2016,1,3.43,0.12,1,0,0.12
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,28,4/28/2016,4,2016,1,3.67,1.044269006,8,1.044269006,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,13,5/12/2016,5,2016,2,3.83,0.235,3,0.235,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,30,6/10/2016,6,2016,1,3.17,0.08,1,0,0.08
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,16,6/16/2016,6,2016,2,4.93,1.77,3,0,1.77
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,9,6/15/2016,6,2016,2,3.92,0.745,5,0.395,0.35
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,8,4/22/2016,4,2016,5,5.5,0.318,6,0.318,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,50,2/26/2016,2,2016,1,4.75,0.391600877,3,0.391600877,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,19,9/25/2017,9,2017,2,2.4,0.48,1,0,0.48
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,8,6/21/2017,6,2017,2,3.83,0.135,2,0.135,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,22,8/23/2016,8,2016,1,4.25,0.783201754,6,0.783201754,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,38,9/28/2016,9,2016,1,3.62,0.12,1,0,0.12
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,9,8/22/2016,8,2016,2,3.42,0.46,4,0.46,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,29,6/16/2016,6,2016,1,3.75,0.11,1,0.11,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,16,9/22/2016,9,2016,2,3.32,0.185,3,0.185,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,22,9/26/2016,9,2016,5,1.83,0.304,5,0.304,0
tohontsalady,Platycephalidae family,Platycephalidae,Synodus,1,10,5/30/2016,5,2016,2,4.07,0.075,1,0,0.075
toho vahona,Platycephalus indicus,NA,Platycephalus,1,16,5/20/2016,5,2016,5,1,0.174,1,0.174,0
tohofalafa,Synodus indicus,NA,Synodus,1,8,5/20/2016,5,2016,5,5.17,0.24,3,0.24,0
tohofalafa,Synodus indicus,NA,Synodus,1,6,3/31/2016,3,2016,5,2.5,3.332,17,3.332,0
tohofalafa,Synodus indicus,NA,Synodus,1,9,7/10/2016,7,2016,4,3.67,0.03,1,0,0.03
tohofalafa,Synodus indicus,NA,Synodus,1,9,4/1/2016,4,2016,5,5,1,16,0.6,0.4
tohofalafa,Synodus indicus,NA,Synodus,1,3,5/27/2016,5,2016,5,5.17,0.576,6,0.576,0
tohofalafa,Synodus indicus,NA,Synodus,1,11,7/10/2016,7,2016,3,3.5,2.615,2,0,2.615
tohofalafa,Synodus indicus,NA,Synodus,1,2,4/23/2016,4,2016,3,1.62,0.531,1,0,0.531
tohofalafa,Synodus indicus,NA,Synodus,1,14,4/28/2016,4,2016,5,2,1.02,1,1.02,0
tohofalafa,Synodus indicus,NA,Synodus,1,6,3/14/2016,3,2016,2,5.5,0.265,3,0.265,0
tohofalafa,Synodus indicus,NA,Synodus,1,5,3/29/2016,3,2016,5,2.5,0.068,3,0.068,0
tohofalafa,Synodus indicus,NA,Synodus,1,18,6/28/2016,6,2016,5,2.33,0.245,2,0,0.245
tohofalafa,Synodus indicus,NA,Synodus,1,13,4/28/2016,4,2016,5,5,0.792,8,0.792,0
tohofalafa,Synodus indicus,NA,Synodus,1,2,2/22/2017,2,2017,1,3.25,2.437,8,2.437,0
tohonamboalava,Synodus indicus,NA,Synodus,1,30,8/23/2016,8,2016,1,6,0.11,1,0.11,0
tohonamboalava,Synodus indicus,NA,Synodus,1,22,8/23/2016,8,2016,1,4.25,0.11,1,0.11,0
tombokafo,"Lutjanus monostigma, Lethrinus harak",NA,Lutjanus,1,47,3/22/2016,3,2016,1,1.7,0.18,1,0,0.18
tombokafo,"Lutjanus monostigma, Lethrinus harak",NA,Lutjanus,1,36,1/11/2017,1,2017,1,3.75,0.32,1,0,0.32
tombokafo,"Lutjanus monostigma, Lethrinus harak",NA,Lutjanus,1,6,2/23/2017,2,2017,2,3.4,0.175,1,0.175,0
tombokafo,"Lutjanus monostigma, Lethrinus harak",NA,Lutjanus,1,18,6/21/2017,6,2017,2,3.25,0.135,1,0,0.135
tombokafo,"Lutjanus monostigma, Lethrinus harak",NA,Lutjanus,1,6,2/24/2017,2,2017,2,2.88,0.175,1,0.175,0
tombokafo,"Lutjanus monostigma, Lethrinus harak",NA,Lutjanus,7,16,7/19/2016,7,2016,4,2,0.095,2,0.095,0
tombokafo,"Lutjanus monostigma, Lethrinus harak",NA,Lutjanus,1,2,1/24/2017,1,2017,2,3.75,0.36,1,0,0.36
tombokafo,"Lutjanus monostigma, Lethrinus harak",NA,Lutjanus,1,30,5/29/2016,5,2016,1,4.3,0.223571429,1,0.223571429,0
tombokafo,"Lutjanus monostigma, Lethrinus harak",NA,Lutjanus,8,4,3/12/2016,3,2016,3,1.27,0.068,2,0,0.068
tombokafo,"Lutjanus monostigma, Lethrinus harak",NA,Lutjanus,1,18,10/25/2016,10,2016,4,12,0.844,2,0,0.844
tombokafo,"Lutjanus monostigma, Lethrinus harak",NA,Lutjanus,2,14,5/25/2016,5,2016,4,3.25,0.559,1,0,0.559
tombokafo,"Lutjanus monostigma, Lethrinus harak",NA,Lutjanus,1,11,5/11/2017,5,2017,2,2.25,0.495,1,0,0.495
tombokafo,"Lutjanus monostigma, Lethrinus harak",NA,Lutjanus,1,18,5/20/2017,5,2017,2,3.67,0.035,1,0,0.035
tombokafo,"Lutjanus monostigma, Lethrinus harak",NA,Lutjanus,1,20,8/12/2016,8,2016,3,1.65,0.115,1,0,0.115
tombokafo,"Lutjanus monostigma, Lethrinus harak",NA,Lutjanus,2,1,4/22/2016,4,2016,2,3.33,0.155,2,0,0.155
torovoka,Kyphosus sp.,NA,Kyphosus,1,5,8/21/2016,8,2016,4,2.17,1.205,2,0.285,0.92
torovoka,Kyphosus sp.,NA,Kyphosus,1,11,4/22/2016,4,2016,2,2.5,2.4,2,0,2.4
torovoka,Kyphosus sp.,NA,Kyphosus,1,21,11/8/2016,11,2016,2,4.25,0.44,1,0.44,0
torovoka,Kyphosus sp.,NA,Kyphosus,1,2,8/9/2016,8,2016,2,4.17,0.67,1,0,0.67
tovo,Stolephorus indicus,NA,Stolephorus,1,19,5/6/2016,5,2016,1,2.58,0.055,2,0,0.055
tovo,Stolephorus indicus,NA,Stolephorus,1,9,9/19/2016,9,2016,2,3.5,0.04,2,0.04,0
tovo,Stolephorus indicus,NA,Stolephorus,1,38,10/26/2016,10,2016,1,2.75,0.02,1,0,0.02
tovo,Stolephorus indicus,NA,Stolephorus,1,15,11/19/2016,11,2016,5,1.67,9.5,183,9.5,0
tovo,Stolephorus indicus,NA,Stolephorus,1,54,5/15/2017,5,2017,1,4.83,0.05211039,1,0.05211039,0
tovo,Stolephorus indicus,NA,Stolephorus,1,38,10/20/2016,10,2016,1,3.5,0.02,1,0.02,0
tovo,Stolephorus indicus,NA,Stolephorus,1,37,8/23/2016,8,2016,1,3.65,0.02,1,0,0.02
tovo,Stolephorus indicus,NA,Stolephorus,1,11,11/1/2016,11,2016,2,2.75,0.355,1,0,0.355
tovo,Stolephorus indicus,NA,Stolephorus,1,2,10/15/2016,10,2016,1,1.67,0.015,1,0.015,0
tovo,Stolephorus indicus,NA,Stolephorus,1,22,8/19/2016,8,2016,1,3.28,0.208441558,4,0.208441558,0
tovo,Stolephorus indicus,NA,Stolephorus,1,47,6/16/2016,6,2016,1,4.75,0.05211039,1,0.05211039,0
tovo,Stolephorus indicus,NA,Stolephorus,2,3,8/9/2016,8,2016,2,6.25,0.035,1,0,0.035
tovo,Stolephorus indicus,NA,Stolephorus,1,6,8/22/2016,8,2016,2,6.58,0.255,14,0.255,0
tovo,Stolephorus indicus,NA,Stolephorus,1,18,12/13/2016,12,2016,1,1.33,0.02,1,0,0.02
tovo,Stolephorus indicus,NA,Stolephorus,1,1,4/20/2017,4,2017,1,5,0.045,2,0,0.045
tovo madamo,Atherinomorus lacunosus,NA,Atherinomorus,8,2,7/10/2016,7,2016,3,2.83,0.011,1,0,0.011
tovo madamo,Atherinomorus lacunosus,NA,Atherinomorus,1,3,6/11/2016,6,2016,3,2.63,0.02,1,0.02,0
tovo madamo,Atherinomorus lacunosus,NA,Atherinomorus,1,2,4/12/2016,4,2016,3,1.77,0.09,9,0,0.09
tsigoko,NA,NA,NA,1,27,10/14/2016,10,2016,4,3.75,18.6,186,15.6,3
tsigoko,NA,NA,NA,1,35,11/14/2016,11,2016,4,2.33,0.545,6,0,0.545
tsigoko,NA,NA,NA,1,30,11/10/2016,11,2016,4,3.33,0.4,4,0,0.4
vaogno,Ancharius fuscus,NA,Ancharius,1,57,5/15/2017,5,2017,1,4.83,0.947320513,4,0.947320513,0
vaogno,Ancharius fuscus,NA,Ancharius,1,5,6/20/2016,6,2016,2,3.33,0.17,4,0.17,0
vaogno,Ancharius fuscus,NA,Ancharius,1,14,6/20/2016,6,2016,2,5.23,0.08,2,0,0.08
vaogno,Ancharius fuscus,NA,Ancharius,1,9,5/30/2016,5,2016,2,4.33,0.17,3,0.17,0
vaogno,Ancharius fuscus,NA,Ancharius,1,16,8/22/2016,8,2016,2,6.55,0.275,3,0.275,0
vaogno,Ancharius fuscus,NA,Ancharius,1,9,6/20/2016,6,2016,2,4.17,0.035,1,0,0.035
vaogno,Ancharius fuscus,NA,Ancharius,1,9,5/12/2016,5,2016,2,3.5,0.07,2,0,0.07
vaogno,Ancharius fuscus,NA,Ancharius,1,16,9/22/2016,9,2016,2,3.32,0.08,1,0.08,0
vaogno,Ancharius fuscus,NA,Ancharius,1,13,6/15/2016,6,2016,2,5.75,0.265,4,0.265,0
vaogno,Ancharius fuscus,NA,Ancharius,1,18,5/27/2017,5,2017,2,2.5,2.31,21,2.31,0
vaogno,Ancharius fuscus,NA,Ancharius,1,17,2/26/2016,2,2016,1,4.75,0.035,1,0,0.035
vaogno,Ancharius fuscus,NA,Ancharius,1,16,8/5/2016,8,2016,2,4.4,0.16,3,0.16,0
vaogno,Ancharius fuscus,NA,Ancharius,1,51,5/29/2016,5,2016,1,3.17,0.07,1,0,0.07
